index,Age,Education Level,Gender,Height,Weight,Criminal Level,Marital Status,Parent Situation,Child Situation,Terrain,Road Condition,Wind Speed,Weather,Human,Video Result,Heart Speed,Result
808,46,2,0,182.9,85.3,1,3,1,1,1,1,7,14,0,0.865,73,0.6479458926636991
809,47,2,0,193.0,81.2,2,0,0,0,0,0,12,11,1,0.986,107,0.6648187200510284
810,42,2,0,177.8,89.8,1,0,0,0,1,0,12,15,1,0.201,95,0.26655347492042786
811,28,2,0,167.6,92.5,2,1,0,0,0,1,2,10,0,0.015,78,0.12607556373224763
812,34,1,0,188.0,99.3,1,1,1,1,0,1,10,5,2,0.429,63,0.4409020747155879
813,39,2,0,182.9,88.9,2,0,0,0,1,0,0,15,2,0.096,100,0.20926255051078796
814,45,1,0,172.7,102.1,1,0,1,0,1,0,10,0,0,0.691,56,0.5602174220913899
815,21,1,0,167.6,78.9,2,2,0,0,0,1,8,0,1,0.253,90,0.379478262607329
816,24,1,0,167.6,67.6,0,2,2,2,0,1,0,6,1,0.086,90,0.3721358508581514
817,40,1,0,177.8,134.3,0,0,2,0,0,0,7,0,0,0.187,66,0.31000414952606564
818,27,2,0,167.6,70.3,2,0,2,0,0,0,8,1,1,0.226,57,0.3206756323217519
819,30,0,0,180.3,105.7,2,0,2,0,1,1,6,14,2,0.6579999999999999,129,0.6176520601583181
820,22,1,0,177.8,88.0,2,1,1,1,1,0,1,0,0,0.177,69,0.3081952355417145
821,20,1,0,167.6,70.8,0,1,2,2,0,0,8,8,0,0.271,113,0.4183167481216833
822,20,1,0,165.1,83.0,0,0,2,0,1,0,8,3,1,0.09,57,0.23927034081435633
823,22,1,0,170.2,63.5,2,1,0,1,0,1,5,5,1,0.419,79,0.37209277431124554
824,20,2,0,175.3,81.2,1,3,2,2,1,1,9,15,0,0.024,76,0.22564875350529562
825,22,1,0,177.8,71.2,2,1,1,2,0,1,7,1,2,0.489,64,0.4729394998963662
826,31,2,0,177.8,100.7,0,3,0,2,1,1,1,14,0,0.863,56,0.568260525318098
827,31,1,0,172.7,88.5,1,3,2,1,1,1,3,0,0,0.019,110,0.27045067582168714
828,39,0,0,182.9,97.5,2,0,2,0,1,1,3,1,0,0.742,103,0.627207903443024
829,40,1,0,174.42525773195877,105.2,2,1,2,1,0,1,3,13,2,0.149,108,0.34420068092369666
830,19,1,0,167.6,115.2,2,2,2,0,1,1,8,11,2,0.28600000000000003,105,0.49555732386336987
831,30,1,1,160.0,85.7,2,1,0,1,0,0,7,3,1,0.6679999999999999,68,0.4901061229464101
832,27,1,0,170.2,84.4,0,2,0,1,1,0,12,15,0,0.37799999999999995,126,0.4889655913471526
833,30,0,0,157.5,86.2,1,1,1,1,1,0,5,4,1,0.273,105,0.4094497793043027
834,36,1,0,175.3,88.5,0,0,2,0,1,0,1,10,2,0.171,123,0.37622079521875035
835,19,1,0,170.2,82.6,0,3,1,0,0,0,9,9,1,0.7090000000000001,64,0.5762632822266545
836,19,1,0,175.3,63.0,2,2,2,1,0,1,5,14,1,0.16899999999999998,60,0.3798206091231295
837,45,2,1,157.5,64.0,1,2,0,1,1,0,10,13,2,0.02,127,0.2945123163531779
838,38,1,0,175.3,76.7,2,2,2,2,0,1,5,5,1,0.156,85,0.40440161291048604
839,29,2,0,175.3,85.3,2,2,1,1,1,1,4,0,1,0.331,114,0.5271209997807046
840,24,1,0,172.7,90.7,0,0,1,0,0,0,5,7,0,0.147,66,0.28631723453752467
841,20,1,0,170.2,66.7,0,3,1,0,1,0,1,7,2,0.88,76,0.6561370743867725
842,41,2,0,167.6,89.8,1,1,1,2,0,0,4,3,1,0.5589999999999999,80,0.525096014654094
843,31,2,0,167.6,68.0,1,2,1,2,0,1,5,2,1,0.883,99,0.7270543836352179
844,28,1,0,172.7,69.4,1,1,0,1,1,1,2,4,2,0.508,78,0.4195946856973708
845,37,2,1,160.0,85.3,2,2,0,2,0,1,3,4,2,0.182,60,0.29888975450762006
846,29,2,0,177.8,72.6,2,2,2,0,0,1,4,14,1,0.008,120,0.3672148308327449
847,24,2,0,172.7,69.4,1,1,1,2,0,1,6,1,2,0.634,119,0.5983673127230866
848,26,0,0,170.2,80.7,2,1,2,1,0,1,4,11,2,0.6,91,0.5556374869770524
849,19,2,0,177.8,68.0,0,2,2,1,1,1,6,6,2,0.589,116,0.6392177989173279
850,29,1,0,182.9,78.9,2,0,0,0,0,1,4,11,1,0.11,126,0.25476314002323097
851,31,1,0,160.0,66.2,0,0,0,0,0,1,2,4,0,0.535,111,0.47324997243769146
852,30,1,0,175.3,73.9,1,3,2,1,0,0,5,9,2,0.792,73,0.6195657582205072
853,25,2,0,170.2,63.0,0,2,2,0,1,0,12,11,2,0.7659999999999999,98,0.6883957122398222
854,33,2,0,185.4,101.2,0,2,2,1,0,0,9,13,2,0.322,123,0.5326231027572471
855,34,2,0,180.3,130.6,2,2,0,1,0,0,11,3,2,0.27,81,0.37737912438479426
856,40,2,0,177.8,117.9,1,0,0,0,1,0,7,9,2,0.535,105,0.4662359772851348
857,28,1,0,182.9,82.6,1,0,2,0,1,0,12,9,0,0.278,110,0.4183579978137892
858,20,1,0,172.7,83.5,2,1,0,0,1,0,3,10,1,0.862,90,0.6013760249159328
859,21,1,0,174.42525773195877,81.2,2,2,0,1,1,0,8,15,0,0.303,90,0.4069496631539457
860,38,1,0,160.0,65.8,1,2,2,0,1,1,2,5,0,0.705,108,0.6752059220414528
861,43,1,0,170.2,99.8,2,3,0,0,1,0,3,2,0,0.253,63,0.25331317021532757
862,31,2,0,177.8,97.1,2,1,0,1,1,1,1,15,2,0.24100000000000002,62,0.24458962901481632
863,30,1,0,170.2,91.6,0,3,2,0,0,1,10,11,0,0.785,76,0.6195349503525958
864,36,1,0,162.6,87.5,0,0,2,0,1,1,1,11,1,0.31,79,0.39693043200507755
865,29,2,0,167.6,76.7,1,1,2,0,1,1,8,8,0,0.696,97,0.6030331320455301
866,32,2,0,167.6,81.6,1,2,0,0,0,1,8,14,0,0.002,100,0.24614029205910126
867,22,1,0,172.7,68.9,0,0,2,0,1,0,12,15,2,0.544,65,0.5013441846709897
868,25,1,0,167.6,78.9,0,3,1,0,1,1,2,14,0,0.271,121,0.42816696237966817
869,32,1,0,175.3,101.2,0,3,0,0,0,1,10,13,0,0.35100000000000003,129,0.39831955724045964
870,20,1,0,188.0,87.5,0,1,0,1,0,0,3,2,0,0.312,94,0.3308656446264761
871,21,1,0,175.3,93.9,1,3,0,1,0,0,10,10,1,0.63,122,0.5316912516395942
872,38,1,0,175.3,99.3,2,1,0,1,1,1,6,6,1,0.885,68,0.5897286988452386
873,34,2,0,174.42525773195877,109.3,1,0,0,0,0,1,0,10,2,0.395,90,0.3728679067934585
874,20,1,0,188.0,98.9,1,0,0,0,0,1,11,13,0,0.016,73,0.11932872364542473
875,39,2,0,165.1,83.0,2,0,0,0,1,0,12,15,2,0.946,72,0.6187024163489343
876,29,2,0,154.9,72.6,1,3,1,0,1,0,1,0,2,0.978,115,0.7202671892340474
877,20,2,0,175.3,59.9,0,0,1,0,0,1,3,9,1,0.544,77,0.5146980071399692
878,25,1,0,167.6,68.0,1,3,2,0,1,0,8,0,1,0.562,125,0.5735518904756506
879,31,0,0,180.3,79.4,0,1,0,0,1,0,1,0,1,0.10099999999999999,71,0.1704693294745492
880,31,0,0,172.7,92.1,0,3,2,0,1,0,6,0,1,0.705,86,0.5962124468167811
881,31,1,0,170.2,119.7,1,0,2,0,0,1,6,14,0,0.315,79,0.3996648451738021
882,23,1,0,180.3,63.0,2,1,1,2,0,1,0,7,1,0.795,79,0.6262667433459259
883,23,1,0,174.42525773195877,85.3,2,1,1,2,0,0,9,3,2,0.845,64,0.632306615966407
884,23,1,0,172.7,83.5,1,1,1,1,1,0,0,6,0,0.557,122,0.5683282294680494
885,23,1,0,165.1,96.6,1,3,1,0,1,1,6,3,0,0.8959999999999999,90,0.6736522601349935
886,39,2,0,177.8,77.1,1,1,1,2,1,1,8,11,1,0.47600000000000003,57,0.45809683358924475
887,32,1,0,170.2,104.8,1,3,1,2,0,1,11,10,2,0.239,108,0.39469560398242304
888,23,1,0,172.7,114.3,0,2,1,1,1,0,8,5,2,0.28,128,0.5182908384033281
889,21,2,0,177.8,68.5,1,1,1,0,1,0,9,6,1,0.6990000000000001,57,0.5647974109177225
890,25,1,0,170.2,68.0,1,2,0,0,0,1,12,3,0,0.496,93,0.5093857938761059
891,21,2,0,185.4,68.0,0,0,0,0,0,0,4,10,2,0.711,60,0.5021298575040452
892,20,1,0,185.4,91.2,2,3,0,0,0,0,3,14,2,0.9359999999999999,108,0.647161983170917
893,25,2,0,170.2,83.9,2,1,1,2,0,1,7,5,0,0.8370000000000001,66,0.6309843643936293
894,27,1,0,170.2,81.6,2,2,1,0,1,1,10,1,0,0.746,58,0.6480329091237798
895,19,1,0,172.7,70.8,0,1,1,1,0,1,3,12,2,0.152,60,0.2810299592018365
896,24,1,0,165.1,73.9,0,3,1,0,1,1,11,11,1,0.71,116,0.626418667048115
897,28,2,0,165.1,79.8,2,2,1,0,1,0,1,9,0,0.5529999999999999,126,0.6342233338719904
898,27,2,0,167.6,65.3,1,3,1,2,0,1,12,12,1,0.9209999999999999,75,0.6702241674289109
899,29,2,0,175.3,73.5,2,2,2,1,0,0,2,0,2,0.522,115,0.6118043250895641
900,36,2,0,188.0,94.8,2,1,2,2,0,0,11,13,2,0.5820000000000001,82,0.5379739721818257
901,30,2,0,190.5,128.8,1,3,1,1,0,1,8,8,0,0.56,60,0.5035121232563116
902,46,1,0,188.0,86.2,0,2,1,0,0,0,2,6,2,0.9520000000000001,95,0.7448561740496807
903,30,2,0,172.7,75.7,2,2,2,2,1,0,2,14,2,0.38,67,0.4986441688103596
904,37,2,0,180.3,103.9,1,0,0,0,0,1,1,15,2,0.725,90,0.54148199259892
905,36,2,0,175.3,104.3,0,0,2,0,1,0,2,11,2,0.45299999999999996,86,0.4803583398340866
906,32,2,0,182.9,77.1,1,2,2,1,0,1,3,5,0,0.278,117,0.5051525496574958
907,20,2,0,170.2,61.2,1,3,0,2,1,1,10,4,1,0.35700000000000004,99,0.36318501607530473
908,22,1,0,170.2,83.5,2,0,1,0,0,0,7,5,1,0.261,118,0.4191414139734982
909,30,1,0,160.0,71.7,2,2,2,0,0,1,10,15,1,0.831,87,0.7017042287159894
910,39,2,0,170.2,97.5,1,0,0,0,0,1,7,6,2,0.315,62,0.2892522072648739
911,24,2,0,180.3,78.9,2,3,1,0,0,0,1,0,1,0.509,75,0.49551960178179033
912,23,2,0,170.2,93.0,2,1,1,2,0,0,2,0,0,0.37,83,0.43415057098594506
913,31,1,0,172.7,78.5,2,2,0,0,0,0,4,14,2,0.263,96,0.39266756986901613
914,19,1,0,170.2,83.5,0,0,1,0,0,0,3,15,1,0.515,108,0.5347329038967307
915,27,2,0,180.3,118.4,2,2,0,2,0,1,5,9,0,0.7909999999999999,109,0.6513557975467974
916,24,1,0,180.3,88.0,1,2,1,2,0,0,5,14,1,0.311,115,0.5187660717299355
917,22,1,0,172.7,76.7,1,3,2,2,1,0,7,9,2,0.754,67,0.5983673127230866
918,24,1,0,170.2,71.2,2,0,2,0,0,1,8,7,1,0.226,69,0.33673023719068346
919,19,2,0,167.6,74.4,2,2,1,2,0,1,9,11,0,0.66,62,0.6181466204259431
920,26,2,0,165.1,58.5,2,1,2,2,0,1,1,8,0,0.818,62,0.6198121524528905
921,21,1,0,160.0,77.6,0,3,2,2,1,0,7,4,2,0.79,114,0.6552820072567824
922,25,1,0,175.3,71.2,1,2,2,1,0,0,12,1,2,0.494,82,0.56768472935591
923,19,1,0,167.6,64.4,1,2,1,1,0,0,6,7,1,0.652,117,0.6636452497255593
924,34,1,0,182.9,81.6,2,2,0,1,0,1,12,2,2,0.518,106,0.5339827192090004
925,41,1,0,165.1,74.8,1,2,1,1,1,1,1,8,2,0.951,129,0.7664436105098988
926,23,1,0,177.8,73.9,1,3,2,1,1,1,12,0,2,0.013999999999999999,110,0.2674357530221875
927,39,2,0,190.5,92.5,0,1,0,1,1,1,1,12,2,0.525,116,0.47402563955828
928,30,1,0,175.3,68.0,0,1,1,1,0,0,10,14,1,0.79,106,0.6483808058221421
929,28,2,0,160.0,78.0,0,2,2,1,1,0,3,3,0,0.64,72,0.6193808823818595
930,21,1,0,177.8,79.8,0,2,0,0,0,0,2,6,2,0.146,61,0.2788180183679453
931,19,2,0,182.9,74.8,1,0,2,0,1,1,9,7,0,0.7290000000000001,73,0.5936929313401951
932,36,0,0,177.8,101.6,2,3,2,2,1,1,7,2,2,0.763,103,0.6354173392733555
933,33,2,0,185.4,113.4,0,1,1,1,0,0,1,7,0,0.665,92,0.5851443084650447
934,39,1,0,167.6,86.2,0,0,1,0,1,1,11,7,0,0.368,61,0.4059061429076061
935,23,1,0,177.8,93.9,0,2,2,0,0,0,9,7,1,0.332,91,0.5022420288954436
936,20,1,0,180.3,99.8,0,2,0,1,0,0,5,15,2,0.33,68,0.39397778025854346
937,20,1,0,170.2,86.2,0,1,0,0,0,0,3,10,1,0.514,124,0.47777718875135267
938,23,2,0,170.2,88.5,2,2,2,2,0,1,12,0,0,0.278,62,0.44118399307581874
939,24,2,0,182.9,63.5,1,2,2,1,0,0,5,6,1,0.583,119,0.639572503198118
940,44,1,0,172.7,76.2,0,2,2,1,1,1,3,0,0,0.31,81,0.480012099874386
941,49,1,0,175.3,93.0,0,2,0,2,1,0,4,7,2,0.462,127,0.5304707321161399
942,35,2,0,165.1,67.1,1,2,0,2,1,0,0,7,1,0.32,128,0.46211715726000974
943,22,2,0,177.8,101.6,2,3,0,2,0,0,11,11,0,0.818,104,0.596502407825163
944,26,1,0,154.9,103.0,2,3,1,0,0,1,4,11,1,0.66,93,0.5839923192591867
945,37,1,0,172.7,103.9,2,0,1,0,1,0,0,9,1,0.701,127,0.6328464781071459
946,29,1,0,175.3,59.4,1,1,0,2,1,0,9,11,2,0.494,71,0.4033136444181798
947,23,2,0,170.2,91.2,2,0,1,0,0,0,6,8,0,0.14800000000000002,114,0.3515401573302072
948,40,2,0,180.3,79.4,0,2,0,0,1,0,12,7,1,0.36700000000000005,58,0.4015956833129264
949,23,1,0,167.6,66.7,0,0,0,0,1,0,7,13,0,0.677,96,0.5256028202089879
950,25,2,0,175.3,130.6,2,1,2,0,0,0,10,15,1,0.955,67,0.6757496516935687
951,51,2,0,175.3,89.8,1,2,2,1,0,1,5,15,1,0.513,72,0.5658860324431682
952,39,2,0,182.9,108.9,1,2,2,1,0,0,6,12,0,0.919,98,0.7372144686510059
953,29,2,0,175.3,81.6,2,1,0,0,1,0,1,3,2,0.633,121,0.5320139613917514
954,28,1,0,182.9,94.3,2,2,0,1,0,1,6,14,1,0.10099999999999999,78,0.2753559378349313
955,25,1,0,180.3,70.3,0,3,2,0,1,1,4,7,2,0.268,121,0.4265731212090661
956,34,1,0,177.8,85.7,2,3,0,0,0,0,1,9,2,0.5489999999999999,110,0.47912658480654086
957,21,2,0,170.2,74.8,0,0,2,0,1,0,6,11,1,0.727,68,0.5879649005258015
958,24,2,0,177.8,74.8,2,3,2,1,1,0,7,9,2,0.873,127,0.6951999526856435
959,25,2,0,182.9,81.6,0,1,2,2,1,0,3,10,2,0.409,112,0.4883185468249445
960,22,2,0,188.0,105.2,2,3,1,0,0,0,6,12,1,0.251,87,0.37450258883325627
961,18,1,0,174.42525773195877,64.4,0,0,1,0,0,0,3,5,2,0.47700000000000004,123,0.5331601226074787
962,38,1,0,160.0,59.0,0,3,0,1,0,1,7,9,2,0.8009999999999999,119,0.6038279712906213
963,26,0,0,172.7,62.1,0,3,2,2,1,1,12,5,2,0.415,59,0.4286568403025535
964,35,2,0,175.3,68.0,2,1,1,1,0,0,6,2,1,0.11599999999999999,61,0.26073792940051255
965,31,1,0,175.1,70.0,1,0,0,0,0,1,2,11,1,0.33299999999999996,86,0.3323342126374829
966,31,2,0,177.8,71.7,1,2,1,1,0,0,8,2,2,0.882,76,0.7100575874615586
967,23,0,0,175.3,83.9,1,0,2,0,1,0,2,9,0,0.81,87,0.63930650050255
968,50,1,0,167.6,63.9,1,2,2,2,0,0,1,4,2,0.391,94,0.5335894293926037
969,21,1,0,172.7,83.1,2,2,1,2,0,1,8,10,2,0.9059999999999999,68,0.7118379743333068
970,38,2,0,172.7,70.8,0,2,1,0,1,1,6,12,0,0.344,73,0.4877471789272998
971,34,2,0,182.9,79.4,0,3,2,2,1,1,12,3,1,0.292,100,0.41347864881835505
972,34,2,0,187.9,83.5,0,0,2,0,0,1,8,1,2,0.539,76,0.5111978178302047
973,34,2,0,167.6,75.7,1,1,2,0,0,1,7,3,2,0.41100000000000003,81,0.4531442978753171
974,28,2,0,172.7,65.8,0,3,2,2,1,1,11,8,2,0.212,69,0.32863748640293833
975,46,1,1,167.6,53.5,2,0,0,0,0,1,7,9,0,0.8640000000000001,106,0.6172808190646221
976,41,2,0,172.7,68.1,1,3,2,0,1,0,3,9,2,0.24,89,0.3709291020703703
977,40,2,0,180.3,71.2,0,0,1,0,1,0,12,2,2,0.715,57,0.5718382403947384
978,23,2,1,163.6,58.1,2,3,0,0,0,0,1,10,0,0.9520000000000001,128,0.6700313423562883
979,25,1,1,162.7,54.9,1,2,0,1,1,1,4,4,2,0.726,69,0.5885207752667044
980,20,2,0,170.1,61.2,0,3,1,2,1,0,2,15,2,0.625,100,0.5758623912857893
981,24,1,0,182.9,144.2,2,3,0,2,1,1,10,11,2,0.643,62,0.47068506233447116
982,40,1,0,185.4,98.4,1,0,0,0,0,1,4,4,0,0.006,60,0.09362499121039194
983,39,2,0,187.9,97.5,1,2,0,1,1,0,4,15,2,0.038,70,0.22574365962743861
984,40,2,0,180.3,106.6,1,3,2,2,0,0,8,11,2,0.889,101,0.6801268326558153
985,30,1,0,182.9,86.1,0,2,0,2,0,1,0,5,1,0.573,113,0.5662258227726944
986,35,2,0,177.8,63.5,2,0,0,0,1,1,9,8,1,0.841,111,0.6126483163757207
987,25,2,0,175.3,113.4,2,2,2,1,0,1,7,9,2,0.27,109,0.4922306307055365
988,23,2,0,177.8,90.7,1,3,2,0,1,1,11,8,1,0.504,89,0.5087931315971463
989,24,1,0,185.4,81.6,1,3,1,1,1,1,9,3,2,0.11699999999999999,126,0.34965443302074306
990,28,2,0,175.3,90.7,0,2,2,2,0,1,8,10,2,0.787,69,0.672366674627046
991,23,2,0,180.3,74.8,1,1,1,1,1,1,0,6,2,0.584,95,0.5525884776948471
992,21,0,0,182.9,67.1,0,0,0,0,0,0,8,13,0,0.133,57,0.17027513481475007
993,26,1,0,187.9,59.4,1,0,2,0,1,1,5,15,0,0.203,71,0.3260929174089818
994,34,1,0,177.8,51.7,1,2,2,0,1,0,7,7,2,0.496,116,0.6020777420018139
995,30,1,0,165.1,80.3,0,0,0,0,0,0,0,15,2,0.568,79,0.4523890457431968
996,49,2,0,175.3,98.4,0,0,1,0,0,1,1,3,0,0.402,114,0.48713725891644555
997,29,2,0,177.8,88.0,2,0,2,0,0,1,5,14,2,0.14800000000000002,126,0.367214830832745
998,24,1,0,175.3,89.8,1,0,1,0,1,1,1,4,0,0.589,109,0.569207683139438
999,31,2,0,175.3,91.6,0,2,2,2,0,1,11,9,2,0.787,74,0.676455402442633
1000,29,1,0,182.9,133.8,1,1,1,0,1,0,9,8,0,0.09300000000000001,57,0.24110784307154257
1001,32,0,0,172.7,72.1,0,2,1,1,0,0,0,6,0,0.835,69,0.6891053026756272
1002,22,1,0,185.4,98.0,0,0,1,0,1,0,11,10,2,0.32299999999999995,79,0.40402513772370635
1003,51,2,0,170.2,88.0,1,1,0,0,1,1,1,4,2,0.371,97,0.36846863459042606
1004,24,1,0,180.3,81.6,2,2,1,1,1,0,3,5,2,0.05,121,0.39186374868745333
1005,21,2,0,180.3,73.0,0,2,0,2,1,1,2,5,2,0.728,101,0.6198121524528906
1006,28,2,0,172.7,89.8,2,0,0,0,0,0,0,10,1,0.069,89,0.17648272609280985
1007,46,2,0,182.9,85.3,1,2,1,2,1,1,12,6,2,0.636,72,0.6177757460642146
1008,47,2,0,193.0,81.2,2,3,0,1,1,0,6,11,0,0.521,90,0.4411437243533438
1009,42,2,0,177.8,89.8,2,0,0,0,0,0,3,11,0,0.355,107,0.37243734179536236
1010,28,2,0,167.6,92.5,0,3,0,1,0,1,12,5,0,0.64,79,0.48881339393522677
1011,34,1,0,188.0,99.3,2,3,0,0,0,1,8,0,0,0.589,121,0.5111978178302046
1012,39,2,0,182.9,88.9,2,1,1,0,0,1,1,14,0,0.862,63,0.6380038386071848
1013,45,1,0,172.7,102.1,0,2,1,1,1,0,5,8,1,0.893,65,0.7053908403599902
1014,21,1,0,167.6,78.9,0,3,2,2,1,1,9,0,1,0.747,95,0.6218709102076245
1015,24,1,0,167.6,67.6,0,1,0,1,0,1,5,12,0,0.9790000000000001,104,0.6597382460953009
1016,40,1,0,177.8,134.3,2,2,0,1,1,1,5,0,2,0.39799999999999996,107,0.47708233408970935
1017,27,2,0,167.6,70.3,2,2,2,1,0,1,11,4,0,0.319,87,0.49135877220397706
1018,30,0,0,180.3,105.7,0,0,2,0,1,1,1,4,2,0.12,77,0.2853530214542412
1019,22,1,0,177.8,88.0,2,0,1,0,1,1,7,10,1,0.882,122,0.6943464243024025
1020,20,1,0,167.6,70.8,0,2,1,2,1,1,6,13,2,0.435,75,0.5336609538079822
1021,20,1,0,165.1,83.0,1,0,0,0,0,0,11,6,1,0.8809999999999999,96,0.6148299466066438
1022,22,1,0,170.2,63.5,2,2,1,1,0,0,11,11,2,0.539,88,0.5930450181914328
1023,20,2,0,175.3,81.2,1,0,2,0,0,1,7,14,0,0.919,98,0.6881062414314023
1024,22,1,0,177.8,71.2,1,3,0,1,1,1,2,11,0,0.054000000000000006,126,0.22042236538056342
1025,31,2,0,177.8,100.7,1,1,1,0,0,0,9,2,0,0.16399999999999998,56,0.282686959104026
1026,31,1,0,172.7,88.5,1,3,0,1,1,0,8,5,0,0.40700000000000003,97,0.38851513384025826
1027,39,0,0,182.9,97.5,1,3,1,1,0,1,8,9,0,0.062,66,0.2348344614087632
1028,40,1,0,174.42525773195877,105.2,2,1,1,2,1,1,0,15,0,0.9109999999999999,92,0.68055654075254
1029,19,1,0,167.6,115.2,0,3,0,2,0,0,9,2,2,0.449,79,0.3887698209449124
1030,30,1,1,160.0,85.7,2,0,2,0,0,0,6,3,0,0.716,117,0.6296886122780527
1031,27,1,0,170.2,84.4,1,2,2,2,0,0,9,12,1,0.23800000000000002,86,0.4492019188508486
1032,30,0,0,157.5,86.2,2,0,1,0,0,0,9,3,0,0.14300000000000002,100,0.3301084831314836
1033,36,1,0,175.3,88.5,0,3,2,0,1,0,11,11,0,0.203,95,0.3578779349122571
1034,19,1,0,170.2,82.6,0,3,0,2,0,1,5,14,1,0.499,107,0.4501193947761724
1035,19,1,0,175.3,63.0,1,1,0,1,0,0,11,11,0,0.773,100,0.5733169799484347
1036,45,2,1,157.5,64.0,1,1,1,2,0,0,1,9,2,0.622,129,0.6029694931039377
1037,38,1,0,175.3,76.7,1,2,0,1,1,1,6,6,1,0.1,82,0.2802929759379335
1038,29,2,0,175.3,85.3,0,3,0,2,0,1,4,8,0,0.924,119,0.6521898259071843
1039,24,1,0,172.7,90.7,0,3,1,0,1,0,12,4,1,0.765,122,0.6528501760370291
1040,20,1,0,170.2,66.7,1,3,1,0,0,0,12,8,1,0.27899999999999997,109,0.41765651843583135
1041,41,2,0,167.6,89.8,0,0,1,0,1,0,3,11,2,0.26899999999999996,58,0.34684252270071547
1042,31,2,0,167.6,68.0,2,0,2,0,1,1,9,0,0,0.28,116,0.42681850041173164
1043,28,1,0,172.7,69.4,1,0,1,0,1,1,8,8,0,0.512,72,0.49359329810107067
1044,37,2,1,160.0,85.3,1,0,2,0,1,0,6,12,1,0.588,90,0.5491754984681744
1045,29,2,0,177.8,72.6,2,1,0,0,1,0,4,2,2,0.363,65,0.32161734038947937
1046,24,2,0,172.7,69.4,1,0,0,0,0,0,1,15,1,0.025,58,0.10288465680051417
1047,26,0,0,170.2,80.7,1,3,0,2,0,0,4,8,1,0.43700000000000006,87,0.3923291918672066
1048,19,2,0,177.8,68.0,1,2,2,1,0,1,5,3,0,0.5720000000000001,90,0.6086662745364294
1049,29,1,0,182.9,78.9,2,3,0,0,0,1,0,4,0,0.97,56,0.6134909127278708
1050,31,1,0,160.0,66.2,0,2,2,0,1,0,11,13,1,0.298,100,0.49578361709583013
1051,30,1,0,175.3,73.9,1,1,2,0,0,0,4,14,1,0.5529999999999999,112,0.5562938439517979
1052,25,2,0,170.2,63.0,0,2,2,1,1,1,11,9,2,0.168,115,0.44760405017779015
1053,33,2,0,185.4,101.2,2,0,2,0,1,0,5,11,0,0.575,127,0.5811848179090118
1054,34,2,0,180.3,130.6,1,0,1,0,0,0,8,0,2,0.527,112,0.5445141421193007
1055,40,2,0,177.8,117.9,0,1,2,2,1,0,12,12,2,0.7040000000000001,108,0.6166614725699444
1056,28,1,0,182.9,82.6,0,2,2,1,1,0,2,9,0,0.08,58,0.32658434409657894
1057,20,1,0,172.7,83.5,1,0,0,0,1,1,9,4,0,0.40399999999999997,111,0.404568891245825
1058,21,1,0,174.42525773195877,81.2,2,0,2,0,0,1,10,5,1,0.29600000000000004,62,0.36738784877709035
1059,38,1,0,160.0,65.8,2,2,1,2,1,0,11,5,0,0.292,71,0.4592023300802459
1060,43,1,0,170.2,99.8,1,2,2,1,1,1,0,1,2,0.054000000000000006,99,0.36582977300379227
1061,31,2,0,177.8,97.1,2,3,0,0,1,1,8,8,1,0.731,74,0.5271209997807047
1062,30,1,0,170.2,91.6,1,0,2,0,1,1,10,10,0,0.935,85,0.6832849454991403
1063,36,1,0,162.6,87.5,0,0,1,0,0,1,11,3,1,0.145,77,0.3002096456810137
1064,29,2,0,167.6,76.7,1,3,0,1,1,0,9,15,2,0.069,76,0.15752724497285855
1065,32,2,0,167.6,81.6,0,0,2,0,0,1,1,9,0,0.335,124,0.4650612205752106
1066,22,1,0,172.7,68.9,0,0,1,0,1,0,9,12,2,0.941,90,0.6893152983335086
1067,25,1,0,167.6,78.9,2,2,1,0,1,0,8,1,0,0.6,80,0.6106768328168443
1068,32,1,0,175.3,101.2,1,0,2,0,0,1,11,14,1,0.8859999999999999,56,0.6410180553762432
1069,20,1,0,188.0,87.5,2,0,2,0,0,0,1,6,0,0.767,123,0.6544538429876277
1070,21,1,0,175.3,93.9,1,2,1,0,1,1,11,14,1,0.086,75,0.35259141677505107
1071,38,1,0,175.3,99.3,1,3,2,1,1,1,0,1,2,0.7140000000000001,60,0.5744235897280243
1072,34,2,0,174.42525773195877,109.3,0,1,1,1,0,1,8,2,0,0.318,121,0.45278662785481477
1073,20,1,0,188.0,98.9,1,3,2,0,0,1,0,14,1,0.405,70,0.43678426376624496
1074,39,2,0,165.1,83.0,1,2,2,1,0,0,6,11,0,0.738,72,0.6571041178203494
1075,29,2,0,154.9,72.6,0,2,0,2,0,1,11,2,2,0.42700000000000005,118,0.5039225710968733
1076,20,2,0,175.3,59.9,2,2,2,0,0,0,8,3,1,0.48,106,0.585637296624401
1077,25,1,0,167.6,68.0,1,0,1,0,1,0,6,8,2,0.076,106,0.29898081827697875
1078,31,0,0,180.3,79.4,0,2,1,1,0,1,8,8,0,0.873,73,0.7048880621100744
1079,31,0,0,172.7,92.1,2,0,2,0,1,0,1,8,0,0.6609999999999999,105,0.5961479899021683
1080,31,1,0,170.2,119.7,0,1,1,0,0,0,12,5,1,0.69,64,0.5679557614163725
1081,23,1,0,180.3,63.0,1,0,1,0,0,1,1,15,0,0.46,61,0.4546131862593398
1082,23,1,0,174.42525773195877,85.3,0,3,0,2,0,0,9,1,1,0.713,116,0.5631607862696778
